Order_ID,Order_Date,Customer_ID,Customer_Name,Product_ID,Product_Name,Category,Sub_Category,Quantity,Sales,Discount,Profit,Region,State,City,Payment_Mode,Shipping_Mode
ORD-017436,2023-12-02 00:00:00,CUST-01610,Jack Mills,PROD-00055,Accessories Method Lite,Electronics,Accessories,3,103959.88,0.05,12086.01,East,West Bengal,Siliguri,UPI,Standard
ORD-021147,2022-07-12 00:00:00,CUST-02388,Melissa Patel MD,PROD-00037,Cameras Including Plus,Electronics,Cameras,2,32843.85,0.15,470.39,West,Gujarat,Vadodara,Debit Card,Standard
ORD-041249,2022-11-26 00:00:00,CUST-03416,Jill Reynolds,PROD-00152,Winterwear Beyond Max,Clothing,Winterwear,1,1127.06,0.05,199.61,South,Karnataka,Mysuru,Cash on Delivery,Standard
ORD-041817,2022-05-04 00:00:00,CUST-02404,Patricia Harvey,PROD-00020,Laptops Western Classic,Electronics,Laptops,1,16683.21,0.1,1061.8,South,Tamil Nadu,Madurai,Credit Card,Same Day
ORD-004538,2022-07-01 00:00:00,CUST-03163,Eric Fitzgerald,PROD-00124,Women Participant Elite,Clothing,Women,1,636.47,0.1,58.64,South,Karnataka,Mangaluru,Debit Card,Express
ORD-038865,2023-12-21 00:00:00,CUST-03219,John Watts,PROD-00203,Labels Than Plus,Office Supplies,Labels,2,802.78,0.1,51.02,North,Punjab,Ludhiana,cash_on_delivery,Same Day
ORD-013139,2023-12-20 00:00:00,CUST-02367,John Valenzuela,PROD-00187,Art Generation Max,Office Supplies,Art,1,1744.36,0.15,-56.01,South,Telangana,Hyderabad,Net Banking,Standard
ORD-030945,2022-07-23 00:00:00,CUST-02078,Dawn Burke,PROD-00026,Headphones Director Lite,Electronics,Headphones,1,47432.79,0.0,7322.88,South,Telangana,Hyderabad,Wallet,Economy
ORD-041106,2023-11-18 00:00:00,CUST-00927,Vickie Anderson,PROD-00020,Laptops Western Classic,Electronics,Laptops,5,74147.6,0.2,-5502.45,East,Bihar,Patna,Credit Card,Standard
ORD-034756,2022-10-26 00:00:00,CUST-03068,Alexander Hunt,PROD-00319,Cycling Sell Max,Sports,Cycling,2,2557.77,0.15,209.39,South,Tamil Nadu,Madurai,UPI,Express
ORD-010846,2023-02-02 00:00:00,CUST-00929,Lauren Green,PROD-00307,Team Sports Sell Lite,Sports,Team Sports,1,4275.51,0.0,967.96,South,Telangana,Nizamabad,UPI,Standard
ORD-019902,2023-06-22 00:00:00,CUST-00155,Brenda Hall,PROD-00231,Appliances Democratic Pro,Home & Kitchen,Appliances,2,19239.62,0.0,2824.01,South,Karnataka,Mysuru,UPI,Standard
ORD-000396,02/19/2023,CUST-03372,Paul Wilson,PROD-00043,Cameras Fall Classic,Electronics,Cameras,2,5969.94,0.15,88.34,South,Telangana,Nizamabad,Net Banking,Standard
ORD-020218,2022-06-05 00:00:00,CUST-01870,Carolyn Cordova,PROD-00227,Appliances Tonight Pro,Home & Kitchen,Appliances,2,14024.3,0.4,-3222.55,East,Odisha,Cuttack,Net Banking,Express
ORD-026074,2023-12-05 00:00:00,CUST-03922,Patrick Gibson,PROD-00146,Footwear Many Lite,Clothing,Footwear,4,1745.92,0.0,495.13,South,Telangana,Warangal,Cash on Delivery,Express
ORD-016489,2023-03-01 00:00:00,CUST-02757,Vanessa Zimmerman,PROD-00211,Labels Find Plus,Office Supplies,Labels,1,1185.24,0.15,1.13,North,Delhi,Dwarka,Credit Card,Standard
ORD-021093,2023-04-13 00:00:00,CUST-01620,Stephen Young,PROD-00022,Laptops City Elite,Electronics,Laptops,2,16422.66,0.15,676.04,East,Odisha,Cuttack,UPI,Standard
ORD-025279,2023-07-11 00:00:00,CUST-03618,Matthew Simmons,PROD-00141,Footwear Tax Lite,Clothing,Footwear,2,6563.78,0.15,535.62,East,Bihar,Gaya,Credit Card,Economy
ORD-003308,18-07-2023,CUST-03401,Frank Flores,PROD-00059,Chairs Born Max,Furniture,Chairs,1,2455.81,0.1,54.82,North,Delhi,Dwarka,Debit Card,Same Day
ORD-031204,2023-09-21 00:00:00,CUST-03772,Christopher Miranda,PROD-00169,Binders Listen Elite,Office Supplies,Binders,1,149.9,0.0,23.06,North,Uttar Pradesh,Kanpur,UPI,Standard
ORD-022676,2022-03-06 00:00:00,CUST-00197,Daniel Salinas,PROD-00056,Chairs Reduce Elite,Furniture,Chairs,1,22651.54,0.3,-4061.24,South,Karnataka,Mysuru,Net Banking,Standard
ORD-023878,2023-02-03 00:00:00,CUST-00184,Ashley Barton,PROD-00108,Men You Lite,Clothing,Men,2,6191.08,0.0,1711.26,North,Uttar Pradesh,Kanpur,Credit Card,Economy
ORD-021825,2023-06-28 00:00:00,CUST-00184,Ashley Barton,PROD-00151,Winterwear Up Max,Clothing,Winterwear,1,3477.55,0.05,628.56, North ,Punjab,Ludhiana,Debit Card,Standard
ORD-009261,2022-09-14 00:00:00,CUST-01172,Mr. Anthony Mcconnell PhD,PROD-00134,Kids Page Plus,Clothing,Kids,1,1316.8,0.15,183.67,North,Delhi,Rohini,Credit Card,Same Day
ORD-029285,2023-08-15 00:00:00,CUST-01132,Mariah Robles,PROD-00138,Footwear Personal Max,Clothing,Footwear,1,2465.99,0.15,207.38,East,Bihar,Patna,upi,Express
ORD-031108,2023-03-09 00:00:00,CUST-00756,Rachel Jones,PROD-00287,Outdoor Game Pro,Sports,Outdoor,2,5439.14,0.3,-504.31,East,West Bengal,Howrah,UPI,Express
ORD-011079,2022-12-02 00:00:00,CUST-01866,Michael Brown,PROD-00044,Cameras Drive Classic,Electronics,Cameras,2,103920.96,,12434.07,West,Maharashtra,Nagpur,Cash on Delivery,Standard
ORD-041995,2023-03-19 00:00:00,CUST-01578,Timothy Shannon,PROD-00034,Headphones Decade Classic,Electronics,Headphones,3,171029.4,0.0,23158.8,North,Delhi,New Delhi,Cash on Delivery,Standard
ORD-025169,2023-06-10 00:00:00,CUST-03073,Patrick Simpson,PROD-00295,Outdoor Quickly Lite,Sports,Outdoor,1,1150.53,0.1,101.28,East,Odisha,Cuttack,Credit Card,Standard
ORD-008939,2023-01-17 00:00:00,CUST-01835,Michael Tran,PROD-00080,Tables Professor Max,Furniture,Tables,2,8186.19,0.2,-442.87,West,Gujarat,,Debit Card,Same Day
ORD-008951,2023-07-18 00:00:00,CUST-01330,Dawn Parker,PROD-00326,Apparel Beat Plus,Sports,Apparel,1,4785.45,0.2,-64.04,South,Telangana,Hyderabad,UPI,Standard
ORD-036531,2023-04-25 00:00:00,CUST-01114,Brian Gonzalez,PROD-00276,Fitness Home Plus,Sports,Fitness,2,7074.86,0.15,551.77,North,Punjab,Ludhiana,Credit Card,Express
ORD-006942,2023-09-22 00:00:00,CUST-03073,Patrick Simpson,PROD-00064,Chairs Political Max,Furniture,Chairs,2,23864.87,0.1,283.17,EAST,Bihar,Bhagalpur,Wallet,Economy
ORD-011576,2022-09-03 00:00:00,CUST-03733,Mr. Joseph Thompson,PROD-00329,Apparel Social Max,Sports,Apparel,1,2118.55,0.4,-356.61,West,Gujarat,Ahmedabad,UPI,Express
ORD-041379,2023-10-24 00:00:00,CUST-01647,Curtis Campbell,PROD-00210,Labels Camera Lite,Office Supplies,Labels,3,1198.75,0.1,88.93,West,Rajasthan,Jodhpur,Credit Card,Express
ORD-001317,2023-01-16 00:00:00,CUST-02620,Dr. April Jones,PROD-00129,Kids Week Classic,Clothing,Kids,4,1302.88,0.0,248.28,North,Uttar Pradesh,Noida,UPI,Standard
ORD-011785,2023-03-14 00:00:00,CUST-01608,Susan Hogan,PROD-00101,Furnishings At Elite,Furniture,Furnishings,2,3619.7,0.2,-257.54,West,Rajasthan,Jodhpur,Debit Card,Express
ORD-028476,2023-12-02 00:00:00,CUST-00851,Shannon Miller,PROD-00204,Labels Talk Pro,Office Supplies,Labels,1,2251.46,0.0,468.74,South,Tamil Nadu,Coimbatore,Credit Card,Express
ORD-015714,2023-05-23 00:00:00,CUST-01091,Vincent Reyes,PROD-00082,Bookcases Return Pro,Furniture,Bookcases,1,18927.36,0.15,-859.87,South,Tamil Nadu,Coimbatore,UPI,Standard
ORD-010549,2023-03-15 00:00:00,CUST-02804,Cynthia Gregory,PROD-00116,Women Protect Elite,Clothing,Women,1,3524.4,,723.12,North,Delhi,Rohini,Debit Card,Express
ORD-035501,2023-04-13 00:00:00,CUST-00931,Jill Anderson,PROD-00171,Binders Star Max,Office Supplies,Binders,1,1624.53,0.05,241.82,West,Maharashtra,Mumbai,Debit Card,Standard
ORD-026869,2022-01-20 00:00:00,CUST-04118,Joseph White,PROD-00156,Winterwear Price Lite,Clothing,Winterwear,3,3407.46,0.05,449.8,South,Tamil Nadu,Chennai,Credit Card,Standard
ORD-034586,2023-12-17 00:00:00,CUST-01130,James Rivers,PROD-00068,Tables Natural Pro,Furniture,Tables,2,53797.09,0.05,2055.94,South,Telangana,Warangal,UPI,Standard
ORD-021473,2023-11-17 00:00:00,CUST-00990,Karen Johnson,PROD-00287,Outdoor Game Pro,Sports,Outdoor,2,6993.18,0.1,501.72,South  ,Telangana,Warangal,Cash on Delivery,Standard
ORD-032077,2022-04-10 00:00:00,CUST-03922,Patrick Gibson,PROD-00231,Appliances Democratic Pro,Home & Kitchen,Appliances,2,17315.66,0.1,2138.37,South,Tamil Nadu,Coimbatore,Debit Card,Express
ORD-012098,2022-01-22 00:00:00,CUST-03960,Margaret Edwards,PROD-00333,Apparel Offer Lite,Sports,Apparel,1,410.83,0.0,80.56,East,Bihar,Patna,Cash on Delivery,Economy
ORD-017280,2022-12-17 00:00:00,CUST-01994,Michael Webster,PROD-00147,Winterwear Voice Max,Clothing,Winterwear,3,7282.86,0.05,1257.25,East,Bihar,Gaya,Debit Card,Economy
ORD-027945,2022-10-17 00:00:00,CUST-00809,Patricia Young PhD,PROD-00202,Labels Decision Pro,Office Supplies,Labels,1,256.14,0.0,35.21,West,Rajasthan,Udaipur,Wallet,Express
ORD-036255,2022-05-02 00:00:00,CUST-03073,Patrick Simpson,PROD-00023,Headphones Personal Plus,Electronics,Headphones,1,14872.37,0.2,-416.99,East,Odisha,Bhubaneswar,UPI,Express
ORD-032667,2023-07-13 00:00:00,CUST-00197,Daniel Salinas,PROD-00175,Binders Fact Max,Office Supplies,Binders,2,2935.21,0.1,385.46, South ,Karnataka,Mangaluru,Net Banking,Standard
ORD-012197,2022-06-04 00:00:00,CUST-03968,Sherri Sullivan,PROD-00047,Accessories Policy Plus,Electronics,Accessories,3,56245.04,0.05,7024.96,South,Tamil Nadu,Madurai,UPI,Express
ORD-001226,2023-10-16 00:00:00,CUST-01114,Brian Gonzalez,PROD-00189,Art Thank Pro,Office Supplies,Art,1,1078.11,0.2,4.14,North,Uttar Pradesh,Lucknow,UPI,Standard
ORD-029623,2022-05-23 00:00:00,CUST-00395,Tamara Davis,PROD-00067,Chairs Easy Plus,Furniture,Chairs,2,10137.51,0.15,-391.42,East,Bihar,Gaya,Debit Card,Express
ORD-006409,2023-02-15 00:00:00,CUST-01909,Shaun Meyer DDS,PROD-00182,Art Matter Lite,Office Supplies,Art,3,984.03,0.0,133.73,EAST,Odisha,Cuttack,UPI,Express
ORD-021663,2022-05-09 00:00:00,CUST-01117,Jon Clark,PROD-00045,Accessories Customer Pro,Electronics,Accessories,3,47420.1,0.05,5991.77,South,Karnataka,Bengaluru,Debit Card,Standard
ORD-028569,2023-08-08 00:00:00,CUST-00112,Shannon Walker,PROD-00105,Furnishings Key Plus,Furniture,Furnishings,2,60563.92,0.05,3759.99,East,West Bengal,Howrah,UPI,Standard
ORD-033554,2023-08-23 00:00:00,CUST-03997,Katherine Padilla,PROD-00071,Tables Suggest Plus,Furniture,Tables,5,136509.35,0.0,21333.06,North,Uttar Pradesh,Lucknow,Credit Card,Standard
ORD-004755,2023-12-26 00:00:00,CUST-03837,Anna Thompson,PROD-00143,Footwear Enjoy Pro,Clothing,Footwear,3,6098.49,0.05,781.91,North,Punjab,Ludhiana,Debit Card,Economy
ORD-028196,2023-12-28 00:00:00,CUST-01330,Dawn Parker,PROD-00081,Tables Foreign Pro,Furniture,Tables,3,82006.83,0.1,2058.58,East,Odisha,Rourkela,UPI,Express
ORD-034148,2022-06-19 00:00:00,CUST-00154,Devon Flores,PROD-00130,Kids Care Lite,Clothing,Kids,1,1532.84,0.3,-137.45,North,Uttar Pradesh,Noida,Credit Card,Standard
ORD-006956,2022-07-08 00:00:00,CUST-03837,Anna Thompson,PROD-00068,Tables Natural Pro,Furniture,Tables,1,28314.26,0.0,2320.37,North,Delhi,Dwarka,UPI,Standard
ORD-006111,2023-05-07 00:00:00,CUST-01180,Elizabeth Miles,PROD-00322,Cycling Somebody Pro,Sports,Cycling,1,3481.43,0.4,-489.08,West  ,Maharashtra,Mumbai,Wallet,Standard
ORD-038434,2023-01-03 00:00:00,CUST-04137,Bridget Wallace,PROD-00027,Headphones Beyond Elite,Electronics,Headphones,1,13180.92,0.0,1369.18,East,West Bengal,Kolkata,Wallet,Express
ORD-023146,2023-10-24 00:00:00,CUST-01210,Anthony Randolph,PROD-00225,Appliances School Max,Home & Kitchen,Appliances,1,2607.26,0.25,-103.59,South,Karnataka,Mangaluru,UPI,Standard
ORD-008620,2022-01-28 00:00:00,CUST-01036,Natalie Malone,PROD-00223,Cookware However Lite,Home & Kitchen,Cookware,1,1263.64,0.15,134.93,East,Bihar,Patna,Wallet,Standard
ORD-021895,2022-10-11 00:00:00,CUST-00880,Richard Adams,PROD-00071,Tables Suggest Plus,Furniture,Tables,2,40952.8,0.25,-5980.34,West,Gujarat,Ahmedabad,UPI,Standard
ORD-031479,2023-07-28 00:00:00,CUST-01381,Kevin Nguyen,PROD-00302,Team Sports Use Classic,Sports,Team Sports,1,2634.86,0.4,-445.71,South,Karnataka,Mangaluru,Wallet,Standard
ORD-014401,2023-03-07 00:00:00,CUST-03315,Melissa Santos,PROD-00145,Footwear Order Plus,Clothing,Footwear,4,5144.86,0.05,873.82,North,Delhi,,UPI,Economy
ORD-038445,2023-07-11 00:00:00,CUST-02268,Heidi Johnson,PROD-00233,Appliances Fine Max,Home & Kitchen,Appliances,1,6028.28,0.15,203.2,EAST,Bihar,Gaya,Credit Card,Express
ORD-004861,2023-02-04 00:00:00,CUST-03469,Rebecca Lee,PROD-00002,Mobiles Image Pro,Electronics,Mobiles,1,45693.43,0.2,-1476.77,West,Gujarat,Vadodara,Cash on Delivery,Economy
ORD-015443,2023-03-25 00:00:00,CUST-03690,Jennifer Fields,PROD-00254,Storage Former Plus,Home & Kitchen,Storage,3,12228.9,0.0,1741.99,East,West Bengal,Siliguri,UPI,Express
ORD-027052,2022-01-26 00:00:00,CUST-02164,Tammy Williams MD,PROD-00292,Outdoor Think Elite,Sports,Outdoor,1,587.58,0.0,146.52,South,Telangana,Nizamabad,Cash on Delivery,Standard
ORD-034969,2022-09-24 00:00:00,CUST-00206,David Martinez,PROD-00027,Headphones Beyond Elite,Electronics,Headphones,1,12521.87,0.05,1620.21,East,Odisha,Cuttack,Credit Card,Standard
ORD-012166,2023-04-06 00:00:00,CUST-03276,Jennifer Brown,PROD-00255,Storage Box Max,Home & Kitchen,Storage,1,1892.9,0.2,-21.68,North,Delhi,Dwarka,Cash on Delivery,Standard
ORD-035166,2022-12-10 00:00:00,CUST-00199,Adam Vaughan,PROD-00014,Mobiles History Max,Electronics,Mobiles,3,35500.69,0.15,487.19,East,Odisha,Bhubaneswar,Cash on Delivery,Same Day
ORD-022651,2022-11-09 00:00:00,CUST-03062,Terry Stokes,PROD-00212,Cookware Similar Max,Home & Kitchen,Cookware,3,24014.04,0.05,2225.05,North,Delhi,Rohini,Net Banking,Same Day
ORD-010415,2023-09-15 00:00:00,CUST-01851,Tracy Wells,PROD-00172,Binders Data Plus,Office Supplies,Binders,2,181.28,0.0,26.8,South,Tamil Nadu,Chennai,Wallet,Standard
ORD-029256,2023-12-18 00:00:00,CUST-03724,Mark Alvarez,PROD-00031,Headphones Citizen Max,Electronics,Headphones,1,31485.16,0.15,-1265.22,South,Telangana,Warangal,UPI,Economy
ORD-032938,2022-06-22 00:00:00,CUST-00875,Jesse Lynch,PROD-00195,Supplies Explain Classic,Office Supplies,Supplies,3,2377.67,0.1,193.31,South,Telangana,Nizamabad,Wallet,Express
ORD-039197,05/06/2023,CUST-03171,Jonathan Sanchez,PROD-00149,Winterwear Form Pro,Clothing,Winterwear,2,931.89,0.05,231.72,East,Bihar,Gaya,Cash on Delivery,Express
ORD-010420,2022-01-06 00:00:00,CUST-00677,Kristen Rowe,PROD-00244,Decor Where Max,Home & Kitchen,Decor,2,7979.53,0.15,-146.61,South,Telangana,Hyderabad,debit_card,Express
ORD-015468,2022-09-09 00:00:00,CUST-03823,Erin Ellis,PROD-00018,Laptops Television Plus,Electronics,Laptops,1,32198.25,0.0,5549.25,North,Uttar Pradesh,Kanpur,Credit Card,Economy
ORD-003905,2022-05-06 00:00:00,CUST-01720,Jessica Haas,PROD-00119,Women Maybe Classic,Clothing,Women,3,9726.67,0.1,1205.64,West,Gujarat,Ahmedabad,UPI,Standard
ORD-024557,2022-04-04 00:00:00,CUST-02795,Colton Williams,PROD-00114,Men Weight Classic,Clothing,Men,1,3290.05,0.0,569.33,West,Maharashtra,Mumbai,UPI,Express
ORD-038448,2022-09-06 00:00:00,CUST-00993,Michael Bowen,PROD-00283,Outdoor Agree Classic,Sports,Outdoor,2,5426.38,0.15,62.35,West,Gujarat,Surat,UPI,Standard
ORD-009467,2022-08-20 00:00:00,CUST-02323,Stacy Fitzgerald,PROD-00233,Appliances Fine Max,Home & Kitchen,Appliances,4,26949.94,0.05,2008.71,West,Maharashtra,Pune,UPI,Standard
ORD-012657,2022-09-06 00:00:00,CUST-01447,John Lee,PROD-00228,Appliances Activity Lite,Home & Kitchen,Appliances,1,4959.93,0.0,903.65,West,Maharashtra,Pune,Credit Card,Standard
ORD-014569,2022-09-01 00:00:00,CUST-00371,Allison Hickman,PROD-00024,Headphones Young Lite,Electronics,Headphones,3,68796.51,0.0,7985.55,East,Bihar,Gaya,Credit Card,Standard
ORD-030630,2023-08-24 00:00:00,CUST-02721,Carl Harris,PROD-00080,Tables Professor Max,Furniture,Tables,2,9209.47,0.1,316.98,East,West Bengal,Kolkata,net_banking,Express
ORD-018293,2023-03-21 00:00:00,CUST-03218,Eric Hays,PROD-00090,Storage Father Lite,Furniture,Storage,2,32605.63,0.05,1860.04,East,Bihar,Bhagalpur,Credit Card,Standard
ORD-039440,2022-02-10 00:00:00,CUST-02762,Scott Meza,PROD-00006,Mobiles Chair Lite,Electronics,Mobiles,1,8500.54,0.2,-325.35,East,West Bengal,Siliguri,Credit Card,Standard
ORD-030947,2023-06-25 00:00:00,CUST-03754,Craig Daniels,PROD-00301,Team Sports Among Elite,Sports,Team Sports,1,697.95,0.0,135.1,West,Maharashtra,Pune,Cash on Delivery,Standard
ORD-026285,2022-07-26 00:00:00,CUST-01481,Russell Anderson,PROD-00279,Fitness Theory Lite,Sports,Fitness,4,19397.48,0.15,1812.08,West,Maharashtra,Nagpur,Cash on Delivery,Same Day
ORD-020472,2023-02-14 00:00:00,CUST-01943,Heather Hernandez,PROD-00125,Women Student Classic,Clothing,Women,1,914.69,0.2,79.24,West,Rajasthan,Jaipur,Credit Card,Express
ORD-028005,2022-08-14 00:00:00,CUST-03837,Anna Thompson,PROD-00068,Tables Natural Pro,Furniture,Tables,1,28314.26,0.0,2345.46,North,Delhi,Rohini,UPI,Economy
ORD-025731,2023-04-24 00:00:00,CUST-00201,Melissa Brewer,PROD-00234,Appliances Ago Pro,Home & Kitchen,Appliances,3,18339.63,0.0,3203.23,North,Punjab,Amritsar,UPI,Standard
ORD-016490,2023-12-26 00:00:00,CUST-02644,Cole Andersen,PROD-00170,Binders Improve Max,Office Supplies,Binders,2,2695.84,0.1,224.91,East,West Bengal,Siliguri,Debit Card,Express
ORD-024087,2022-11-08 00:00:00,CUST-03024,Jennifer Crawford,PROD-00157,Paper Fund Plus,Office Supplies,Paper,1,1187.71,0.3,-107.63,East,Bihar,Bhagalpur,UPI,Standard
ORD-022095,2022-12-18 00:00:00,CUST-00513,Allison Spencer,PROD-00066,Chairs Chance Plus,Furniture,Chairs,1,18565.97,0.05,1554.7,North,Delhi,Rohini,UPI,Standard
ORD-021106,2023-09-02 00:00:00,CUST-01257,Mr. Carl Rios,PROD-00094,Storage Surface Elite,Furniture,Storage,1,19162.61,0.05,292.33,West,Rajasthan,Jodhpur,UPI,Express
ORD-021021,2023-03-20 00:00:00,CUST-03068,Alexander Hunt,PROD-00260,Lighting Decade Elite,Home & Kitchen,Lighting,2,3054.5,0.0,393.21,East,Bihar,Gaya,Wallet,Standard
ORD-036706,2022-12-10 00:00:00,CUST-03315,Melissa Santos,PROD-00174,Binders Speech Pro,Office Supplies,Binders,2,1028.35,0.15,14.49,North,Punjab,Ludhiana,UPI,Express
ORD-026452,2023-02-18 00:00:00,CUST-01437,Rhonda Gutierrez,PROD-00181,Binders Artist Elite,Office Supplies,Binders,2,1594.1,0.1,200.0,South,Tamil Nadu,Chennai,Credit Card,Standard
ORD-002789,2022-08-13 00:00:00,CUST-01970,Thomas Kelly,PROD-00016,Laptops Leader Elite,Electronics,Laptops,2,24458.32,0.0,3641.24,North,Punjab,Ludhiana,Debit Card,Standard
ORD-022653,2022-06-17 00:00:00,CUST-00907,Michelle Davis DVM,PROD-00102,Furnishings Affect Plus,Furniture,Furnishings,1,,0.2,-1143.87,North,Delhi,Rohini,Credit Card,Express
ORD-013094,23-01-2023,CUST-01825,Michael Anderson,PROD-00233,Appliances Fine Max,Home & Kitchen,Appliances,3,14893.39,0.3,-1704.41,West,Maharashtra,Mumbai,Debit Card,Standard
ORD-017565,2023-01-16 00:00:00,CUST-01347,Penny Gomez MD,PROD-00293,Outdoor Soon Classic,Sports,Outdoor,5,31511.59,0.05,7156.29,West,Maharashtra,Nagpur,Net Banking,Standard
ORD-017879,2023-11-07 00:00:00,CUST-00943,Joshua Washington,PROD-00211,Labels Find Plus,Office Supplies,Labels,1,1324.68,0.05,187.61,East,Odisha,Bhubaneswar,Credit Card,Standard
ORD-016446,2023-11-14 00:00:00,CUST-03315,Melissa Santos,PROD-00085,Bookcases Population Pro,Furniture,Bookcases,1,10540.08,0.1,-128.86, North ,Punjab,Chandigarh,Credit Card,Standard
ORD-029938,2022-08-05 00:00:00,CUST-00875,Jesse Lynch,PROD-00309,Team Sports Model Plus,Sports,Team Sports,1,5138.34,0.2,66.7,South,Telangana,Hyderabad,Cash on Delivery,Standard
ORD-014558,2022-10-16 00:00:00,CUST-00716,David Davenport,PROD-00008,Mobiles Free Lite,Electronics,Mobiles,1,46954.17,0.1,3262.46,South,Tamil Nadu,Madurai,UPI,Express
ORD-030380,2022-02-16 00:00:00,CUST-02247,Arthur Jordan,PROD-00065,Chairs Figure Max,Furniture,Chairs,1,7486.91,0.3,-1186.67,East,West Bengal,Siliguri,Cash on Delivery,Standard
ORD-015623,2022-09-05 00:00:00,CUST-00056,Michael Lewis,PROD-00229,Appliances Fire Pro,Home & Kitchen,Appliances,2,21495.48,0.0,2256.8,North,Punjab,Chandigarh,Credit Card,Standard
ORD-037592,2023-12-26 00:00:00,CUST-00802,Krista Wilson,PROD-00094,Storage Surface Elite,Furniture,Storage,1,19162.61,0.05,1154.0,North,Uttar Pradesh,Lucknow,Wallet,Same Day
ORD-021807,2022-08-10 00:00:00,CUST-01132,Mariah Robles,PROD-00328,Apparel Gun Pro,Sports,Apparel,2,10020.5,0.0,1522.83,South,Telangana,Hyderabad,UPI,Express
ORD-028070,2023-11-06 00:00:00,CUST-03733,Mr. Joseph Thompson,PROD-00279,Fitness Theory Lite,Sports,Fitness,1,4849.37,0.15,-35.93,West,Maharashtra,Nagpur,UPI,Express
ORD-029563,2022-09-27 00:00:00,CUST-01753,Anthony Mooney,PROD-00073,Tables Keep Lite,Furniture,Tables,3,2495.97,0.4,-625.79,West,Maharashtra,Mumbai,Cash on Delivery,Standard
ORD-029825,2022-08-07 00:00:00,CUST-01982,Ashley Stevens,PROD-00034,Headphones Decade Classic,Electronics,Headphones,3,145374.99,0.15,952.38,West,Maharashtra,Pune,Debit Card,Standard
ORD-001460,2022-07-24 00:00:00,CUST-01592,Nicolas James,PROD-00333,Apparel Offer Lite,Sports,Apparel,1,410.83,0.0,63.24,South,Telangana,Hyderabad,Cash on Delivery,Standard
ORD-026581,2023-11-24 00:00:00,CUST-03469,Rebecca Lee,PROD-00149,Winterwear Form Pro,Clothing,Winterwear,3,1397.84,0.05,274.26,West,Maharashtra,Nagpur,Credit Card,Standard
ORD-031401,2022-02-04 00:00:00,CUST-02466,Jacqueline Pierce,PROD-00020,Laptops Western Classic,Electronics,Laptops,1,14829.52,0.2,-1365.85,West,Maharashtra,Nagpur,Credit Card,Standard
ORD-021743,2022-09-05 00:00:00,CUST-01915,Erin Watkins,PROD-00117,Women Whole Classic,Clothing,Women,1,2291.51,0.3,-146.98,West,Gujarat,,Debit Card,Standard
ORD-022759,2023-01-03 00:00:00,CUST-03841,William Marsh,PROD-00188,Art Heart Plus,Office Supplies,Art,3,3596.11,0.15,197.73,South,Tamil Nadu,Coimbatore,Cash on Delivery,Same Day
ORD-005968,2023-10-02 00:00:00,CUST-02448,Yolanda Keith,PROD-00314,Cycling Civil Plus,Sports,Cycling,3,19666.59,0.15,1398.44,South,Telangana,Nizamabad,Debit Card,Same Day
ORD-002187,2022-10-05 00:00:00,CUST-01794,John Mcfarland,PROD-00122,Women One Elite,Clothing,Women,4,9400.4,0.35,-920.01,North,Uttar Pradesh,Lucknow,UPI,Standard
ORD-030169,2023-12-16 00:00:00,CUST-01477,Mary Ryan,PROD-00066,Chairs Chance Plus,Furniture,Chairs,2,39086.26,0.0,5779.35,East,Odisha,Bhubaneswar,,Standard
ORD-023721,2023-12-22 00:00:00,CUST-03398,Theresa Davis,PROD-00150,Winterwear Much Elite,Clothing,Winterwear,1,1197.89,0.1,211.67,South,Karnataka,Bengaluru,Cash on Delivery,Economy
ORD-010996,2023-11-20 00:00:00,CUST-02235,Daniel Stout,PROD-00149,Winterwear Form Pro,Clothing,Winterwear,3,1177.13,0.2,19.48,East,Bihar,Gaya,Credit Card,Standard
ORD-000453,2023/12/22,CUST-01021,Jason Hernandez,PROD-00131,Kids Fund Lite,Clothing,Kids,1,1844.42,0.0,387.68,North,Delhi,Rohini,UPI,Standard
ORD-024688,2022-02-27 00:00:00,CUST-02897,Brian Hendricks,PROD-00189,Art Thank Pro,Office Supplies,Art,5,6064.38,0.1,580.48,South,Tamil Nadu,Coimbatore,UPI,Same Day
ORD-023914,2022-12-13 00:00:00,CUST-02730,Robert Young,PROD-00255,Storage Box Max,Home & Kitchen,Storage,5,11830.6,0.0,1690.07,South,Tamil Nadu,Madurai,Net Banking,Same Day
ORD-026163,2022-10-05 00:00:00,CUST-01520,Sean Kane,PROD-00033,Headphones Green Max,Electronics,Headphones,3,12733.25,0.2,-1116.77,South,Karnataka,Bengaluru,Net Banking,Economy
ORD-017780,2023-11-10 00:00:00,CUST-00008,Gina Moore,PROD-00102,Furnishings Affect Plus,Furniture,Furnishings,1,20439.6,0.1,-1122.71,North,Delhi,New Delhi,Credit Card,Express
ORD-015459,2022-12-06 00:00:00,CUST-00133,Mary Marshall,PROD-00210,Labels Camera Lite,Office Supplies,Labels,5,2219.9,0.0,332.18,North,Uttar Pradesh,Kanpur,Net Banking,Standard
ORD-026411,2022-11-15 00:00:00,CUST-02559,Carolyn Haley,PROD-00138,Footwear Personal Max,Clothing,Footwear,1,2756.11,0.05,421.57,North,Uttar Pradesh,Lucknow,Debit Card,Standard
