Customer_ID,Customer_Name,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Sum,Segment
CUST-03347,Michael Valencia,269,2,17013.98,1,2,1,121,4,Lost Customers
CUST-03348,Amanda Love,162,10,209246.56,2,4,4,244,10,At Risk
CUST-03349,Miguel Green,474,2,8290.31,1,2,1,121,4,Lost Customers
CUST-03350,Michael Mathews,4,7,89657.03,5,4,3,543,12,Loyal Customers
CUST-03351,Nathan Burke,63,8,169064.07,3,4,4,344,11,Loyal Customers
CUST-03352,Billy Wallace,23,31,640756.29,4,5,5,455,14,Champions
CUST-03353,Cynthia Nguyen,255,6,223290.24,1,3,4,134,8,At Risk
CUST-03354,Unknown Customer,9,2,40546.0,5,2,2,522,9,New Customers
CUST-03355,Sherri Thomas,236,2,32053.32,2,2,2,222,6,Lost Customers
CUST-03356,Richard Rogers,22,16,439862.71,4,5,5,455,14,Champions
CUST-03357,Matthew Ruiz,108,4,23850.14,2,3,2,232,7,Needs Attention
CUST-03358,Lisa Martin,10,17,192411.71,5,5,4,554,14,Champions
CUST-03359,Timothy Buck,474,1,8144.32,1,1,1,111,3,Lost Customers
CUST-03360,Lee Morton,74,6,109407.52,3,3,3,333,9,Loyal Customers
CUST-03361,Priscilla Romero,560,1,1169.66,1,1,1,111,3,Lost Customers
CUST-03362,Hailey Lewis,26,33,370460.70999999996,4,5,5,455,14,Champions
CUST-03363,Amanda Barber,42,5,28250.269999999997,4,3,2,432,9,Needs Attention
CUST-03364,Zachary Miller,16,26,596664.98,5,5,5,555,15,Champions
CUST-03365,Timothy Walker,647,3,180934.9,1,2,4,124,7,Needs Attention
CUST-03366,Laura Kelley,1,8,79240.16,5,4,3,543,12,Loyal Customers
CUST-03367,Nicholas Abbott,160,6,108700.0,2,3,3,233,8,At Risk
CUST-03368,Amber Kennedy,272,5,43176.73,1,3,2,132,6,Needs Attention
CUST-03369,Jessica Adams,4,20,470820.16000000003,5,5,5,555,15,Champions
CUST-03370,Eileen Sanchez,63,36,497789.84,3,5,5,355,13,Loyal Customers
CUST-03371,Randall Cox,10,15,102318.48000000001,5,5,3,553,13,Loyal Customers
CUST-03372,Paul Wilson,45,9,158503.14,4,4,4,444,12,Champions
CUST-03373,Nicholas Beard,668,3,165100.69,1,2,4,124,7,Needs Attention
CUST-03374,Harold Wagner,359,2,6814.07,1,2,1,121,4,Lost Customers
CUST-03375,Martha Jacobs,8,43,659004.49,5,5,5,555,15,Champions
CUST-03377,Beth Medina,36,10,125201.83,4,4,4,444,12,Champions
CUST-03378,Jennifer Richards,36,8,52221.62,4,4,2,442,10,Needs Attention
CUST-03379,David Mitchell,190,4,37794.600000000006,2,3,2,232,7,Needs Attention
CUST-03380,Brad Fisher,5,90,1785539.18,5,5,5,555,15,Champions
CUST-03381,Ms. Mackenzie Barton,566,2,55526.28999999999,1,2,2,122,5,Lost Customers
CUST-03382,Sherri Smith,101,3,11755.15,2,2,1,221,5,Lost Customers
CUST-03383,Dennis Spencer,259,3,221552.7,1,2,4,124,7,Needs Attention
CUST-03384,Natalie Martinez,55,3,62847.01,3,2,3,323,8,Potential Loyalists
CUST-03386,Brandi Camacho DVM,373,2,2383.13,1,2,1,121,4,Lost Customers
CUST-03387,Heather Morales,3,11,96265.2,5,4,3,543,12,Loyal Customers
CUST-03388,Unknown Customer,1,22,286964.08,5,5,5,555,15,Champions
CUST-03389,Stephanie Vargas,287,2,36166.200000000004,1,2,2,122,5,Lost Customers
CUST-03390,Wendy Williams,87,4,95818.93999999999,3,3,3,333,9,Loyal Customers
CUST-03391,Heather Cole,7,17,404680.67,5,5,5,555,15,Champions
CUST-03392,Jerry Davenport,349,1,2788.8,1,1,1,111,3,Lost Customers
CUST-03394,Ralph Hendricks,416,2,10180.95,1,2,1,121,4,Lost Customers
CUST-03395,Angela Huang,281,2,43155.649999999994,1,2,2,122,5,Lost Customers
CUST-03396,Jacqueline Banks,694,1,20171.17,1,1,1,111,3,Lost Customers
CUST-03397,Jeffrey Romero,33,43,1038583.62,4,5,5,455,14,Champions
CUST-03398,Theresa Davis,7,4,87027.76000000001,5,3,3,533,11,Loyal Customers
CUST-03399,Glenn Elliott,410,4,28497.239999999998,1,3,2,132,6,Needs Attention
CUST-03400,Lauren Anthony,82,4,40109.97,3,3,2,332,8,Needs Attention
CUST-03401,Frank Flores,144,5,153669.52000000002,2,3,4,234,9,At Risk
CUST-03402,Charles Cervantes,34,8,99571.1,4,4,3,443,11,Loyal Customers
CUST-03403,Virginia Clark,13,8,61836.340000000004,5,4,3,543,12,Loyal Customers
CUST-03404,Laura Gilbert,70,6,120457.88,3,3,4,334,10,Loyal Customers
CUST-03405,Dustin Wilson,187,2,1950.27,2,2,1,221,5,Lost Customers
CUST-03406,Jeffrey Mcclure,75,12,162116.54,3,4,4,344,11,Loyal Customers
CUST-03407,Thomas Zhang,2,17,217500.34,5,5,4,554,14,Champions
CUST-03408,Tammy Estrada,5,8,150646.93,5,4,4,544,13,Champions
CUST-03409,Daniel Roberson,294,4,108652.46,1,3,3,133,7,At Risk
CUST-03410,Alyssa Orr,295,3,72287.23999999999,1,2,3,123,6,Needs Attention
CUST-03411,Kimberly Lloyd,576,2,38171.41,1,2,2,122,5,Lost Customers
CUST-03412,Ronnie Johnson,73,6,104537.85,3,3,3,333,9,Loyal Customers
CUST-03413,Tom Duncan,149,5,287056.33,2,3,5,235,10,At Risk
CUST-03414,Kelly Guerra,39,5,22292.690000000002,4,3,2,432,9,Needs Attention
CUST-03415,Brian Mccarthy,16,11,159468.58,5,4,4,544,13,Champions
CUST-03416,Jill Reynolds,19,24,352683.03,4,5,5,455,14,Champions
CUST-03417,Sean Kaiser,15,22,259479.7,5,5,5,555,15,Champions
CUST-03419,Ricky Luna,24,4,32205.22,4,3,2,432,9,Needs Attention
CUST-03420,Jonathon Hill,379,4,41024.810000000005,1,3,2,132,6,Needs Attention
CUST-03421,Kayla Waters,322,3,48873.3,1,2,2,122,5,Lost Customers
CUST-03422,Emily Middleton,271,1,1398.62,1,1,1,111,3,Lost Customers
CUST-03423,Timothy Bauer,134,1,568.99,2,1,1,211,4,Lost Customers
CUST-03424,Ryan Guerrero,58,3,117014.76000000001,3,2,3,323,8,Potential Loyalists
CUST-03425,Amanda Walters,17,9,156071.85,5,4,4,544,13,Champions
CUST-03426,Chad Bennett,52,3,13621.900000000001,3,2,1,321,6,Needs Attention
CUST-03427,Megan Baker,87,7,80621.28,3,4,3,343,10,Loyal Customers
CUST-03428,Robert Gross,356,3,51506.29,1,2,2,122,5,Lost Customers
CUST-03429,Craig Liu,270,2,15353.550000000001,1,2,1,121,4,Lost Customers
CUST-03430,Shannon Curry,81,5,107878.81,3,3,3,333,9,Loyal Customers
CUST-03431,Austin Grant,42,1,3989.76,4,1,1,411,6,New Customers
CUST-03432,Christopher Barnes,112,8,92373.96,2,4,3,243,9,At Risk
CUST-03433,James Silva,50,7,71994.02,3,4,3,343,10,Loyal Customers
CUST-03434,Kari Sandoval,39,3,39187.72,4,2,2,422,8,New Customers
CUST-03435,Eric Hall,702,1,3602.34,1,1,1,111,3,Lost Customers
CUST-03437,Howard Castillo,13,13,254219.09,5,4,5,545,14,Champions
CUST-03438,Brian Ibarra,384,2,9326.109999999999,1,2,1,121,4,Lost Customers
CUST-03439,Donna Montes,56,11,47353.05,3,4,2,342,9,Needs Attention
CUST-03440,Matthew Wilson,26,8,122584.43000000001,4,4,4,444,12,Champions
CUST-03441,Francis Wilson,12,18,245141.86,5,5,4,554,14,Champions
CUST-03442,Michele Ayala,83,18,486793.69,3,5,5,355,13,Loyal Customers
CUST-03443,Dr. John Jenkins,38,6,225241.28,4,3,4,434,11,Loyal Customers
CUST-03444,Earl Romero,8,10,406760.27,5,4,5,545,14,Champions
CUST-03445,Rachel Brown,12,22,546534.52,5,5,5,555,15,Champions
CUST-03446,Deborah Stewart,39,3,57226.869999999995,4,2,3,423,9,New Customers
CUST-03447,Jeremy Ross,40,4,13894.009999999998,4,3,1,431,8,Needs Attention
CUST-03448,Debra Chandler,102,1,10547.71,2,1,1,211,4,Lost Customers
CUST-03449,Robert Parker,53,17,275852.39999999997,3,5,5,355,13,Loyal Customers
CUST-03450,Kenneth Jackson,307,8,135493.04,1,4,4,144,9,At Risk
CUST-03451,Mario Gould,21,1,11613.2,4,1,1,411,6,New Customers
CUST-03452,Erin Jacobs,49,8,329396.33999999997,3,4,5,345,12,Loyal Customers
CUST-03453,Nathan Lang,18,5,184490.32,4,3,4,434,11,Loyal Customers
CUST-03454,Michael Barr,246,1,11663.58,1,1,1,111,3,Lost Customers
CUST-03455,Kristen Pena,13,52,1306367.3,5,5,5,555,15,Champions
CUST-03456,Heidi Gonzalez,80,1,1441.42,3,1,1,311,5,Needs Attention
CUST-03457,Joseph Heath,233,1,1666.77,2,1,1,211,4,Lost Customers
CUST-03458,Robert Lozano,38,8,153544.13,4,4,4,444,12,Champions
CUST-03459,Daniel Quinn,48,8,194117.25999999998,3,4,4,344,11,Loyal Customers
CUST-03460,Amanda Smith,466,1,9225.89,1,1,1,111,3,Lost Customers
CUST-03461,Ashley Sanders,131,3,14650.32,2,2,1,221,5,Lost Customers
CUST-03462,Mr. Eric Hall,176,5,52533.97,2,3,2,232,7,Needs Attention
CUST-03463,Danielle Nelson,384,3,26131.35,1,2,2,122,5,Lost Customers
CUST-03464,Richard Rios,241,6,398753.76,2,3,5,235,10,At Risk
CUST-03465,Patrick Nelson,220,5,46509.49,2,3,2,232,7,Needs Attention
CUST-03466,Benjamin Bowen,727,1,8663.64,1,1,1,111,3,Lost Customers
CUST-03467,Jennifer Smith,11,22,281166.8,5,5,5,555,15,Champions
CUST-03468,Lisa Hernandez,17,11,272280.63,5,4,5,545,14,Champions
CUST-03469,Rebecca Lee,10,65,1229077.27,5,5,5,555,15,Champions
CUST-03470,Emily Morris,56,4,118933.45,3,3,3,333,9,Loyal Customers
CUST-03471,Allison Hill,5,58,948045.17,5,5,5,555,15,Champions
CUST-03472,Dennis Douglas,189,4,57475.78,2,3,3,233,8,At Risk
CUST-03473,Eddie Davis,96,7,39898.99,3,4,2,342,9,Needs Attention
CUST-03474,Kristina Webb,300,2,74752.43,1,2,3,123,6,Needs Attention
CUST-03475,Kim Sanchez,193,1,33307.72,2,1,2,212,5,Lost Customers
CUST-03476,Jonathan Long,51,10,86261.92,3,4,3,343,10,Loyal Customers
CUST-03477,Joshua Rodriguez,54,4,13329.46,3,3,1,331,7,Needs Attention
CUST-03479,Jacob Hart,7,3,26981.32,5,2,2,522,9,New Customers
CUST-03480,Evelyn Pacheco,80,3,210508.41000000003,3,2,4,324,9,Potential Loyalists
CUST-03481,Anna Jackson,20,8,103196.61,4,4,3,443,11,Loyal Customers
CUST-03482,Katherine Wright,147,2,8475.61,2,2,1,221,5,Lost Customers
CUST-03483,Luis Wells,87,20,668309.98,3,5,5,355,13,Loyal Customers
CUST-03484,Lacey Hall,50,12,230904.38,3,4,4,344,11,Loyal Customers
CUST-03485,Darlene Collins,379,2,65024.64,1,2,3,123,6,Needs Attention
CUST-03486,Chris Morris,351,2,4772.66,1,2,1,121,4,Lost Customers
CUST-03487,Jennifer Smith,19,4,85474.77,4,3,3,433,10,Loyal Customers
CUST-03488,Nicole Norton,31,8,106720.21,4,4,3,443,11,Loyal Customers
CUST-03490,Michael Robertson,20,3,40932.81,4,2,2,422,8,New Customers
CUST-03492,Michael Bennett,82,5,42423.770000000004,3,3,2,332,8,Needs Attention
CUST-03493,Carla Goodman,11,4,21987.77,5,3,2,532,10,Needs Attention
CUST-03494,Jeffrey Stanton,7,19,244023.54,5,5,4,554,14,Champions
CUST-03495,Jeff Jackson,715,1,921.29,1,1,1,111,3,Lost Customers
CUST-03496,Katelyn Curry,20,8,118653.76999999999,4,4,3,443,11,Loyal Customers
CUST-03497,Jennifer Phillips,97,11,330436.57,3,4,5,345,12,Loyal Customers
CUST-03498,Edward Weeks,1,14,277364.1,5,5,5,555,15,Champions
CUST-03499,Kelly Gilbert,56,3,4973.57,3,2,1,321,6,Needs Attention
CUST-03500,Matthew Thomas,16,6,43856.41,5,3,2,532,10,Needs Attention
CUST-03501,Christine Mendez,248,4,33928.78,1,3,2,132,6,Needs Attention
CUST-03502,Kelly King,24,28,494542.55,4,5,5,455,14,Champions
CUST-03504,Sarah Taylor,7,25,789570.62,5,5,5,555,15,Champions
CUST-03505,Sandra Smith,76,3,33395.61,3,2,2,322,7,Needs Attention
CUST-03506,Chris Jones,219,4,57635.240000000005,2,3,3,233,8,At Risk
CUST-03507,Emily Lopez,89,2,18648.07,3,2,1,321,6,Needs Attention
CUST-03508,Kimberly Rivera,283,4,25994.84,1,3,2,132,6,Needs Attention
CUST-03509,John Moore,173,6,41183.520000000004,2,3,2,232,7,Needs Attention
CUST-03510,Justin Perez,94,1,174719.19,3,1,4,314,8,Potential Loyalists
CUST-03511,Tanya Hill,100,7,68147.31,2,4,3,243,9,At Risk
CUST-03512,Shawna Silva,22,44,753177.0,4,5,5,455,14,Champions
CUST-03513,Marcus Powell,8,9,161739.39,5,4,4,544,13,Champions
CUST-03514,Joshua Hopkins,49,7,52301.08,3,4,2,342,9,Needs Attention
CUST-03515,Christian Cross,16,2,15524.699999999999,5,2,1,521,8,New Customers
CUST-03516,Dennis Garcia,225,1,334.04,2,1,1,211,4,Lost Customers
CUST-03517,Laurie Miranda,108,2,19089.41,2,2,1,221,5,Lost Customers
CUST-03518,Raymond Vargas,82,6,33879.4,3,3,2,332,8,Needs Attention
CUST-03519,Robert Savage,6,30,595376.28,5,5,5,555,15,Champions
CUST-03520,Kara Jackson,48,5,52069.57,3,3,2,332,8,Needs Attention
CUST-03521,Virginia Davis,642,1,8543.27,1,1,1,111,3,Lost Customers
CUST-03522,Brianna Martin,370,4,186803.0,1,3,4,134,8,At Risk
CUST-03523,Erica Huang,28,5,56284.36,4,3,2,432,9,Needs Attention
CUST-03524,Jorge Gonzales,94,1,1880.3,3,1,1,311,5,Needs Attention
CUST-03525,Erin Mason,51,19,434415.76999999996,3,5,5,355,13,Loyal Customers
CUST-03526,Justin Bennett,15,14,226812.66999999998,5,5,4,554,14,Champions
CUST-03527,John Collins,7,8,198535.95,5,4,4,544,13,Champions
CUST-03528,Kerry Ware,103,2,19553.18,2,2,1,221,5,Lost Customers
CUST-03530,Michelle Larsen,134,2,185493.46,2,2,4,224,8,Needs Attention
CUST-03531,Katherine Mccormick,99,3,39434.159999999996,3,2,2,322,7,Needs Attention
CUST-03532,Kristin Graham,79,4,53755.88,3,3,2,332,8,Needs Attention
CUST-03533,Alexander Diaz,36,10,233983.97,4,4,4,444,12,Champions
CUST-03534,Michael Chandler,43,9,159661.53,4,4,4,444,12,Champions
CUST-03535,Justin Cuevas,612,1,5242.29,1,1,1,111,3,Lost Customers
CUST-03536,Janet White,173,5,61263.18,2,3,3,233,8,At Risk
CUST-03537,Alexandra Ramos,58,3,43550.51,3,2,2,322,7,Needs Attention
CUST-03538,Abigail Collins,158,3,57234.15,2,2,3,223,7,Needs Attention
CUST-03539,Jacob King,55,6,161108.08000000002,3,3,4,334,10,Loyal Customers
CUST-03540,Lisa Johnson,150,2,20985.5,2,2,2,222,6,Lost Customers
CUST-03541,John Williams,232,2,7985.9400000000005,2,2,1,221,5,Lost Customers
CUST-03542,Dawn Garrett,478,3,19896.5,1,2,1,121,4,Lost Customers
CUST-03543,Samantha Roy,20,27,784084.91,4,5,5,455,14,Champions
CUST-03544,Yolanda Chen,622,1,43756.19,1,1,2,112,4,Lost Customers
CUST-03546,Amanda Johnson,39,5,71608.63,4,3,3,433,10,Loyal Customers
CUST-03547,Brittany Fitzgerald,65,12,122511.12,3,4,4,344,11,Loyal Customers
CUST-03548,Bonnie Barnes,39,39,939727.3099999999,4,5,5,455,14,Champions
CUST-03549,Amy Walsh,98,5,128834.11,3,3,4,334,10,Loyal Customers
CUST-03550,Brent Stephens,20,20,194688.66999999998,4,5,4,454,13,Champions
CUST-03551,Mrs. Lisa Smith,5,30,579468.24,5,5,5,555,15,Champions
CUST-03552,Sarah Stewart,12,21,322112.72000000003,5,5,5,555,15,Champions
CUST-03553,Susan Matthews,92,5,163447.93,3,3,4,334,10,Loyal Customers
CUST-03554,Kelli Shepard,52,6,60970.41,3,3,3,333,9,Loyal Customers
CUST-03555,Ryan Caldwell,354,1,515.3,1,1,1,111,3,Lost Customers
CUST-03556,Roger Mason,70,8,29165.54,3,4,2,342,9,Needs Attention
CUST-03557,Angela Ramos,98,5,196740.92,3,3,4,334,10,Loyal Customers
CUST-03558,Craig Wagner,56,17,412881.96,3,5,5,355,13,Loyal Customers
CUST-03559,Paul Massey,204,1,3073.47,2,1,1,211,4,Lost Customers
CUST-03560,Donald Bell,22,7,65676.28,4,4,3,443,11,Loyal Customers
CUST-03561,Keith Horton,58,20,357789.35,3,5,5,355,13,Loyal Customers
CUST-03562,Julie Wilson,506,2,8091.67,1,2,1,121,4,Lost Customers
CUST-03563,Nicholas Lopez,67,16,274279.9,3,5,5,355,13,Loyal Customers
CUST-03564,Tracy Wang,25,5,38591.84,4,3,2,432,9,Needs Attention
CUST-03565,Claudia Brooks,68,20,277189.27,3,5,5,355,13,Loyal Customers
CUST-03566,Nathaniel Wright,141,3,32954.3,2,2,2,222,6,Lost Customers
CUST-03567,Maria Valenzuela,194,5,62726.86,2,3,3,233,8,At Risk
CUST-03568,Peter Anderson,64,16,240818.68,3,5,4,354,12,Loyal Customers
CUST-03569,Michael Thompson,331,2,4229.37,1,2,1,121,4,Lost Customers
CUST-03570,Ethan Perez,34,11,131769.0,4,4,4,444,12,Champions
CUST-03571,Stephen Thompson,25,6,23392.4,4,3,2,432,9,Needs Attention
CUST-03572,Michael Baker,55,7,250703.83,3,4,5,345,12,Loyal Customers
CUST-03573,Kenneth Bailey DDS,111,6,57230.04,2,3,3,233,8,At Risk
CUST-03574,Mark Decker,21,6,108258.42,4,3,3,433,10,Loyal Customers
CUST-03575,Ruben Cruz,14,2,38088.009999999995,5,2,2,522,9,New Customers
CUST-03576,Christine Park,488,3,85797.81999999999,1,2,3,123,6,Needs Attention
CUST-03577,Robert Hogan,118,4,52839.61,2,3,2,232,7,Needs Attention
CUST-03579,Rebecca Davis,5,60,965154.8099999999,5,5,5,555,15,Champions
CUST-03580,Unknown Customer,8,32,456122.15,5,5,5,555,15,Champions
CUST-03581,Brian Barrett,96,5,168442.22,3,3,4,334,10,Loyal Customers
CUST-03582,Charles Willis,8,12,115166.74,5,4,3,543,12,Loyal Customers
CUST-03583,James Chapman,1,4,77929.89,5,3,3,533,11,Loyal Customers
CUST-03584,Michael Soto,14,4,53813.92,5,3,2,532,10,Needs Attention
CUST-03585,Aimee Fisher,39,12,194265.49,4,4,4,444,12,Champions
CUST-03586,Matthew Garcia,4,37,988347.48,5,5,5,555,15,Champions
CUST-03587,Elizabeth Owens,661,1,4845.17,1,1,1,111,3,Lost Customers
CUST-03588,Alex Lamb,31,5,35091.07,4,3,2,432,9,Needs Attention
CUST-03589,Kenneth Graham,229,3,32964.56,2,2,2,222,6,Lost Customers
CUST-03590,Roy King,3,78,1336198.3800000001,5,5,5,555,15,Champions
CUST-03591,George Gregory,568,1,3973.55,1,1,1,111,3,Lost Customers
CUST-03592,Wesley Rich,57,10,220447.02,3,4,4,344,11,Loyal Customers
CUST-03593,Stephanie Hunter,130,6,264863.06,2,3,5,235,10,At Risk
CUST-03594,Raymond Finley,159,9,61650.740000000005,2,4,3,243,9,At Risk
CUST-03595,Allen Hunt,33,3,27053.480000000003,4,2,2,422,8,New Customers
CUST-03596,Stacie Sanford,24,30,486993.69,4,5,5,455,14,Champions
CUST-03597,Christina Compton,119,2,32088.47,2,2,2,222,6,Lost Customers
CUST-03598,Beverly Cook,72,4,135727.36000000002,3,3,4,334,10,Loyal Customers
CUST-03599,Tracy Parker,145,1,3001.52,2,1,1,211,4,Lost Customers
CUST-03600,Rebecca Ellis,35,4,71934.57,4,3,3,433,10,Loyal Customers
CUST-03601,Aaron Hernandez,117,6,93888.63,2,3,3,233,8,At Risk
CUST-03602,Elizabeth Miller,42,5,207741.02,4,3,4,434,11,Loyal Customers
CUST-03603,Dalton Davis,438,2,314698.16000000003,1,2,5,125,8,Needs Attention
CUST-03604,Michael Singleton,110,5,139657.69999999998,2,3,4,234,9,At Risk
CUST-03605,John Cooper,227,6,118779.81,2,3,3,233,8,At Risk
CUST-03606,Michael Hale,1,7,125041.03,5,4,4,544,13,Champions
CUST-03607,Mary Guerra,104,18,172815.29,2,5,4,254,11,At Risk
CUST-03609,Phillip Anderson,166,2,37437.229999999996,2,2,2,222,6,Lost Customers
CUST-03611,Jessica Long,263,1,155938.95,1,1,4,114,6,Needs Attention
CUST-03612,John Yang,31,9,101469.03,4,4,3,443,11,Loyal Customers
CUST-03613,Connie Franklin,56,6,76180.11,3,3,3,333,9,Loyal Customers
CUST-03614,Jackie Morgan,129,3,148388.77,2,2,4,224,8,Needs Attention
CUST-03615,Lisa Walton,109,4,97050.25000000001,2,3,3,233,8,At Risk
CUST-03617,Daniel Graham,63,14,155905.99,3,5,4,354,12,Loyal Customers
CUST-03618,Matthew Simmons,1,61,732823.86,5,5,5,555,15,Champions
CUST-03620,Tyler Fisher,117,3,16476.949999999997,2,2,1,221,5,Lost Customers
CUST-03621,Michael Flowers,17,16,355435.82,5,5,5,555,15,Champions
CUST-03622,Bradley Parks,44,24,441554.1,4,5,5,455,14,Champions
CUST-03623,Scott Lara,495,1,1871.46,1,1,1,111,3,Lost Customers
CUST-03625,Jesse Tucker,627,2,44314.39,1,2,2,122,5,Lost Customers
CUST-03626,Jennifer Wise,42,7,44986.3,4,4,2,442,10,Needs Attention
CUST-03627,David Walters,451,3,54615.34,1,2,2,122,5,Lost Customers
CUST-03628,Rebekah Cole,454,1,2027.6,1,1,1,111,3,Lost Customers
CUST-03629,John Rogers,62,6,54472.130000000005,3,3,2,332,8,Needs Attention
CUST-03631,Ms. Janet Leonard,41,10,66869.12,4,4,3,443,11,Loyal Customers
CUST-03632,George Villa,171,4,33254.75,2,3,2,232,7,Needs Attention
CUST-03634,Jordan Williams,144,3,11697.93,2,2,1,221,5,Lost Customers
CUST-03635,Bryan Burns,6,5,47569.97,5,3,2,532,10,Needs Attention
CUST-03636,Stephen Parks,4,49,537879.09,5,5,5,555,15,Champions
CUST-03637,George Phillips,12,9,63658.39,5,4,3,543,12,Loyal Customers
CUST-03638,Kimberly White,131,3,83046.82,2,2,3,223,7,Needs Attention
CUST-03639,Alan Nguyen,38,7,94322.69,4,4,3,443,11,Loyal Customers
CUST-03640,Linda Howard,283,3,22087.89,1,2,2,122,5,Lost Customers
CUST-03641,Parker Wright,21,35,506944.44,4,5,5,455,14,Champions
CUST-03642,Brandon Acosta,263,4,23713.09,1,3,2,132,6,Needs Attention
CUST-03643,Jessica Hill,3,5,100229.62,5,3,3,533,11,Loyal Customers
CUST-03644,Melissa Sanchez,44,1,7142.17,4,1,1,411,6,New Customers
CUST-03645,Sandy Oconnor,3,2,30958.96,5,2,2,522,9,New Customers
CUST-03646,Judy Jones,42,20,348557.58999999997,4,5,5,455,14,Champions
CUST-03647,Charles Davila,77,13,186771.64,3,4,4,344,11,Loyal Customers
CUST-03648,Sonia Reyes,47,4,58448.469999999994,3,3,3,333,9,Loyal Customers
CUST-03649,Mrs. Tammy Curry,591,1,2643.59,1,1,1,111,3,Lost Customers
CUST-03650,Alex Clements,16,15,274181.95,5,5,5,555,15,Champions
CUST-03651,Matthew Andrade,39,25,412365.84,4,5,5,455,14,Champions
CUST-03652,Jessica Wilson,235,1,328.01,2,1,1,211,4,Lost Customers
CUST-03653,Dean Turner,15,6,142316.86,5,3,4,534,12,Loyal Customers
CUST-03654,Sarah Sanchez,108,2,35900.08,2,2,2,222,6,Lost Customers
CUST-03655,Jacqueline Kennedy,10,19,475390.92,5,5,5,555,15,Champions
CUST-03656,Jessica Burgess,189,2,6590.589999999999,2,2,1,221,5,Lost Customers
CUST-03657,Destiny Powers,303,1,31296.88,1,1,2,112,4,Lost Customers
CUST-03658,Susan Gregory,99,10,193872.85,3,4,4,344,11,Loyal Customers
CUST-03659,Jason Smith,103,1,1131.5,2,1,1,211,4,Lost Customers
CUST-03660,Carlos Adams,399,2,53758.66,1,2,2,122,5,Lost Customers
CUST-03661,Vanessa Flores,19,5,48359.53,4,3,2,432,9,Needs Attention
CUST-03662,Albert Nguyen,129,5,82550.8,2,3,3,233,8,At Risk
CUST-03663,Dwayne Joseph,40,3,77622.06,4,2,3,423,9,New Customers
CUST-03664,Leah Walters,14,7,234642.88999999998,5,4,4,544,13,Champions
CUST-03665,James Spears,144,1,46470.81,2,1,2,212,5,Lost Customers
CUST-03666,Gilbert Reed,164,4,57173.66,2,3,3,233,8,At Risk
CUST-03667,Joel Newton,49,9,77996.29,3,4,3,343,10,Loyal Customers
CUST-03668,Michael Chambers,69,6,60512.32,3,3,3,333,9,Loyal Customers
CUST-03670,Lynn Hoffman,93,2,7163.15,3,2,1,321,6,Needs Attention
CUST-03671,Daniel Mercer,644,1,104086.33,1,1,3,113,5,Needs Attention
CUST-03672,Edgar Stewart,125,3,45044.869999999995,2,2,2,222,6,Lost Customers
CUST-03673,Alyssa Weber,15,2,16877.7,5,2,1,521,8,New Customers
CUST-03674,Guy Reynolds,31,7,90227.74,4,4,3,443,11,Loyal Customers
CUST-03675,Allison Mcpherson DDS,293,4,131345.37,1,3,4,134,8,At Risk
CUST-03677,Sarah Davis,104,2,69419.34999999999,2,2,3,223,7,Needs Attention
CUST-03678,Willie Duncan,54,10,143876.86,3,4,4,344,11,Loyal Customers
CUST-03679,Christopher Waters,81,3,84801.56,3,2,3,323,8,Potential Loyalists
CUST-03680,Jennifer Ortiz,37,7,204001.93,4,4,4,444,12,Champions
CUST-03681,Jennifer Greene,458,2,160500.24,1,2,4,124,7,Needs Attention
CUST-03682,Jack Garcia,32,14,193016.99000000002,4,5,4,454,13,Champions
CUST-03683,Toni Gill,85,12,239374.28,3,4,4,344,11,Loyal Customers
CUST-03684,Joseph Myers,289,3,46591.92,1,2,2,122,5,Lost Customers
CUST-03685,Kathleen Marshall,40,2,8726.76,4,2,1,421,7,New Customers
CUST-03686,Joanna Bradshaw,68,5,76928.66,3,3,3,333,9,Loyal Customers
CUST-03687,Dylan Patel,94,2,130365.34,3,2,4,324,9,Potential Loyalists
CUST-03688,John Jackson,82,8,137518.0,3,4,4,344,11,Loyal Customers
CUST-03689,Janet Delgado,70,11,174109.89,3,4,4,344,11,Loyal Customers
CUST-03690,Jennifer Fields,133,6,42201.92,2,3,2,232,7,Needs Attention
CUST-03691,Brenda Harvey,42,15,178042.88,4,5,4,454,13,Champions
CUST-03692,Ms. Monique Dougherty MD,53,4,124361.08,3,3,4,334,10,Loyal Customers
CUST-03693,Keith Kennedy,341,2,13298.55,1,2,1,121,4,Lost Customers
CUST-03694,Jacob Paul,343,7,78039.06,1,4,3,143,8,At Risk
CUST-03695,Martha Arnold,187,1,66580.7,2,1,3,213,6,Needs Attention
CUST-03696,Sarah Martin,110,9,125040.20999999999,2,4,4,244,10,At Risk
CUST-03697,Shaun Thompson,129,6,20245.07,2,3,2,232,7,Needs Attention
CUST-03698,Tammy Morris,85,2,10611.849999999999,3,2,1,321,6,Needs Attention
CUST-03699,Steven Clark,22,95,1822451.82,4,5,5,455,14,Champions
CUST-03700,David Morrison,375,3,11628.75,1,2,1,121,4,Lost Customers
CUST-03701,Rebecca Kaufman DDS,12,85,1543472.74,5,5,5,555,15,Champions
CUST-03702,Larry Rivera,3,54,639966.77,5,5,5,555,15,Champions
CUST-03703,Caitlin Ford,44,19,387870.64,4,5,5,455,14,Champions
