Order_ID,Order_Date,Customer_ID,Customer_Name,Product_ID,Product_Name,Category,Sub_Category,Quantity,Sales,Discount,Profit,Region,State,City,Payment_Mode,Shipping_Mode,Year,Month,Month_Name,Quarter,Day_of_Week,Profit_Margin,Unit_Price
ORD-002842,2023-03-20,CUST-03922,Patrick Gibson,PROD-00113,Men Try Lite,Clothing,Men,3,7853.75,0.3,-670.99,South,Tamil Nadu,Coimbatore,Debit Card,Standard,2023,3,Mar,1,Monday,-0.0854,2617.92
ORD-036949,2023-11-20,CUST-01394,Robert Woods,PROD-00301,Team Sports Among Elite,Sports,Team Sports,1,628.16,0.1,28.7,East,Odisha,Rourkela,UPI,Standard,2023,11,Nov,4,Monday,0.0457,628.16
ORD-036855,2022-05-25,CUST-02399,Mark Davis,PROD-00170,Binders Improve Max,Office Supplies,Binders,2,2995.38,0.0,603.44,East,West Bengal,Siliguri,UPI,Standard,2022,5,May,2,Wednesday,0.2015,1497.69
ORD-002888,2023-11-05,CUST-03678,Willie Duncan,PROD-00249,Storage One Max,Home & Kitchen,Storage,1,8683.49,0.25,-1022.96,South,Telangana,Nizamabad,Wallet,Express,2023,11,Nov,4,Sunday,-0.1178,8683.49
ORD-008877,2022-09-16,CUST-04087,Seth Jones,PROD-00195,Supplies Explain Classic,Office Supplies,Supplies,1,704.5,0.2,12.16,South,Tamil Nadu,Chennai,Debit Card,Economy,2022,9,Sep,3,Friday,0.0173,704.5
ORD-020924,2023-05-06,CUST-02469,Unknown Customer,PROD-00197,Supplies Memory Lite,Office Supplies,Supplies,1,1828.59,0.0,427.82,West,Rajasthan,Jodhpur,UPI,Standard,2023,5,May,2,Saturday,0.234,1828.59
ORD-023068,2022-05-09,CUST-03302,Gregory Rios,PROD-00126,Kids Glass Classic,Clothing,Kids,2,3008.48,0.2,91.73,South,Tamil Nadu,Madurai,Debit Card,Standard,2022,5,May,2,Monday,0.0305,1504.24
ORD-014998,2023-08-01,CUST-03251,Dr. Morgan Young,PROD-00018,Laptops Television Plus,Electronics,Laptops,4,128793.0,0.0,15730.11,West,Rajasthan,Jodhpur,Cash on Delivery,Express,2023,8,Aug,3,Tuesday,0.1221,32198.25
ORD-022838,2022-08-01,CUST-02447,Mary Pugh,PROD-00232,Appliances Charge Lite,Home & Kitchen,Appliances,1,4984.47,0.2,-52.01,North,Delhi,Dwarka,Wallet,Standard,2022,8,Aug,3,Monday,-0.0104,4984.47
ORD-017751,2023-03-15,CUST-02455,Shelley York,PROD-00325,Apparel Ground Elite,Sports,Apparel,2,15304.92,0.0,1840.6,East,West Bengal,Siliguri,Cash on Delivery,Standard,2023,3,Mar,1,Wednesday,0.1203,7652.46
ORD-040173,2023-01-27,CUST-02632,Kevin Huerta,PROD-00148,Winterwear After Classic,Clothing,Winterwear,2,4103.83,0.05,629.27,North,Punjab,Amritsar,Debit Card,Express,2023,1,Jan,1,Friday,0.1533,2051.92
ORD-019024,2022-09-04,CUST-02454,Erin Brown,PROD-00106,Furnishings Employee Pro,Furniture,Furnishings,2,19252.16,0.0,2029.96,North,Delhi,New Delhi,Debit Card,Standard,2022,9,Sep,3,Sunday,0.1054,9626.08
ORD-017576,2023-08-18,CUST-03304,Bryan Jones,PROD-00297,Team Sports Game Plus,Sports,Team Sports,5,31144.75,0.0,5452.06,South,Telangana,Warangal,Wallet,Standard,2023,8,Aug,3,Friday,0.1751,6228.95
ORD-005603,2023-11-21,CUST-03275,Sarah Frederick,PROD-00177,Binders Character Plus,Office Supplies,Binders,2,2439.92,0.3,-267.7,South,Karnataka,Mangaluru,Wallet,Standard,2023,11,Nov,4,Tuesday,-0.1097,1219.96
ORD-032895,2022-07-08,CUST-01641,Justin Stone,PROD-00192,Supplies Or Pro,Office Supplies,Supplies,1,1798.54,0.2,-17.27,North,Uttar Pradesh,Noida,Credit Card,Express,2022,7,Jul,3,Friday,-0.0096,1798.54
ORD-005731,2023-05-21,CUST-02967,Candice Ramirez,PROD-00172,Binders Data Plus,Office Supplies,Binders,5,407.88,0.1,51.18,South,Tamil Nadu,Madurai,Debit Card,Standard,2023,5,May,2,Sunday,0.1255,81.58
ORD-014746,2023-08-08,CUST-01620,Stephen Young,PROD-00241,Decor Home Pro,Home & Kitchen,Decor,1,10743.85,0.05,2051.52,East,Odisha,Cuttack,UPI,Standard,2023,8,Aug,3,Tuesday,0.1909,10743.85
ORD-005297,2023-07-11,CUST-02286,Robert Vargas,PROD-00207,Labels Wind Plus,Office Supplies,Labels,1,238.89,0.2,-6.33,South,Telangana,Nizamabad,UPI,Same Day,2023,7,Jul,3,Tuesday,-0.0265,238.89
ORD-013852,2022-10-09,CUST-00383,Douglas Gregory,PROD-00331,Apparel Mind Max,Sports,Apparel,3,7298.38,0.2,75.21,North,Uttar Pradesh,Noida,Cash on Delivery,Express,2022,10,Oct,4,Sunday,0.0103,2432.79
ORD-038626,2022-11-15,CUST-02060,Donna Williams,PROD-00116,Women Protect Elite,Clothing,Women,2,6343.92,0.1,891.54,South,Karnataka,Bengaluru,Credit Card,Standard,2022,11,Nov,4,Tuesday,0.1405,3171.96
ORD-017697,2022-10-14,CUST-00743,George Ochoa,PROD-00046,Accessories Message Pro,Electronics,Accessories,1,36231.8,0.1,710.64,South,Telangana,Warangal,UPI,Economy,2022,10,Oct,4,Friday,0.0196,36231.8
ORD-025275,2023-12-01,CUST-00720,Jeffrey Roberson,PROD-00177,Binders Character Plus,Office Supplies,Binders,3,4182.72,0.2,100.72,East,Odisha,Rourkela,Cash on Delivery,Express,2023,12,Dec,4,Friday,0.0241,1394.24
ORD-028380,2023-06-19,CUST-03636,Stephen Parks,PROD-00045,Accessories Customer Pro,Electronics,Accessories,2,26621.81,0.2,-465.34,North,Uttar Pradesh,Noida,UPI,Express,2023,6,Jun,2,Monday,-0.0175,13310.9
ORD-020919,2022-11-17,CUST-03564,Tracy Wang,PROD-00218,Cookware Successful Pro,Home & Kitchen,Cookware,3,24460.11,0.1,1805.1,West,Rajasthan,Udaipur,Debit Card,Standard,2022,11,Nov,4,Thursday,0.0738,8153.37
ORD-006870,2023-11-06,CUST-02402,David Peterson,PROD-00164,Paper Vote Max,Office Supplies,Paper,2,2725.3,0.0,510.37,East,West Bengal,Kolkata,UPI,Express,2023,11,Nov,4,Monday,0.1873,1362.65
ORD-021043,2023-12-06,CUST-00787,Lisa Cervantes,PROD-00276,Fitness Home Plus,Sports,Fitness,5,14565.88,0.3,-1115.3,West,Gujarat,Surat,Cash on Delivery,Standard,2023,12,Dec,4,Wednesday,-0.0766,2913.18
ORD-009944,2023-04-08,CUST-02302,Jennifer Baker,PROD-00182,Art Matter Lite,Office Supplies,Art,4,787.22,0.1,-114.52,South,Tamil Nadu,Coimbatore,Debit Card,Standard,2023,4,Apr,2,Saturday,-0.1455,196.8
ORD-009644,2022-09-20,CUST-04112,Unknown Customer,PROD-00160,Paper Military Lite,Office Supplies,Paper,2,3484.85,0.05,481.88,West,Rajasthan,Udaipur,Debit Card,Express,2022,9,Sep,3,Tuesday,0.1383,1742.42
ORD-014893,2023-06-09,CUST-03314,Robert Thomas,PROD-00227,Appliances Tonight Pro,Home & Kitchen,Appliances,3,31554.68,0.1,3185.24,North,Punjab,Amritsar,Debit Card,Same Day,2023,6,Jun,2,Friday,0.1009,10518.23
ORD-009191,2023-01-28,CUST-00770,Todd Thomas,PROD-00259,Storage Fact Lite,Home & Kitchen,Storage,1,6311.44,0.1,204.67,North,Punjab,Chandigarh,Wallet,Standard,2023,1,Jan,1,Saturday,0.0324,6311.44
ORD-040806,2023-01-20,CUST-03648,Sonia Reyes,PROD-00326,Apparel Beat Plus,Sports,Apparel,1,5383.63,0.1,539.71,South,Telangana,Nizamabad,Wallet,Economy,2023,1,Jan,1,Friday,0.1003,5383.63
ORD-021651,2023-04-21,CUST-03514,Joshua Hopkins,PROD-00156,Winterwear Price Lite,Clothing,Winterwear,1,1016.26,0.15,113.16,West,Rajasthan,Udaipur,Credit Card,Express,2023,4,Apr,2,Friday,0.1113,1016.26
ORD-003787,2022-08-06,CUST-02464,Scott Foster,PROD-00028,Headphones Admit Classic,Electronics,Headphones,3,80535.91,0.15,-228.64,South,Tamil Nadu,Chennai,Cash on Delivery,Standard,2022,8,Aug,3,Saturday,-0.0028,26845.3
ORD-034553,2022-11-10,CUST-03073,Patrick Simpson,PROD-00005,Mobiles Tv Lite,Electronics,Mobiles,2,17003.34,0.2,-1019.81,East,Bihar,Gaya,Debit Card,Express,2022,11,Nov,4,Thursday,-0.06,8501.67
ORD-029810,2023-10-04,CUST-01693,Tamara Mcdonald,PROD-00316,Cycling Necessary Classic,Sports,Cycling,1,5093.1,0.1,321.4,West,Maharashtra,Pune,UPI,Express,2023,10,Oct,4,Wednesday,0.0631,5093.1
ORD-004684,2022-11-06,CUST-00816,Anna Estes,PROD-00326,Apparel Beat Plus,Sports,Apparel,1,5084.54,0.15,556.24,East,West Bengal,Kolkata,Net Banking,Economy,2022,11,Nov,4,Sunday,0.1094,5084.54
ORD-004271,2022-10-18,CUST-01379,William Wolfe,PROD-00133,Kids Project Classic,Clothing,Kids,3,1895.92,0.15,110.64,North,Punjab,Amritsar,UPI,Standard,2022,10,Oct,4,Tuesday,0.0584,631.97
ORD-032114,2023-03-14,CUST-00078,Megan Young,PROD-00197,Supplies Memory Lite,Office Supplies,Supplies,2,2925.74,0.2,16.21,South,Tamil Nadu,Madurai,UPI,Standard,2023,3,Mar,1,Tuesday,0.0055,1462.87
ORD-034807,2022-06-08,CUST-02342,Ronald Martinez,PROD-00126,Kids Glass Classic,Clothing,Kids,1,1880.3,0.0,473.35,West,Maharashtra,Pune,Wallet,Standard,2022,6,Jun,2,Wednesday,0.2517,1880.3
ORD-020426,2022-11-15,CUST-02857,Miranda Ortiz,PROD-00268,Lighting Future Max,Home & Kitchen,Lighting,2,13678.11,0.2,-113.49,East,West Bengal,Howrah,Wallet,Standard,2022,11,Nov,4,Tuesday,-0.0083,6839.06
ORD-041092,2022-03-25,CUST-01725,Sharon Young,PROD-00156,Winterwear Price Lite,Clothing,Winterwear,1,1076.04,0.1,133.82,North,Punjab,Chandigarh,UPI,Express,2022,3,Mar,1,Friday,0.1244,1076.04
ORD-038172,2022-12-09,CUST-01578,Timothy Shannon,PROD-00209,Labels Point Lite,Office Supplies,Labels,2,74.88,0.4,-17.14,North,Punjab,Ludhiana,Debit Card,Standard,2022,12,Dec,4,Friday,-0.2289,37.44
ORD-003341,2023-05-04,CUST-03504,Sarah Taylor,PROD-00267,Lighting Career Lite,Home & Kitchen,Lighting,2,15273.68,0.1,885.45,North,Uttar Pradesh,Noida,UPI,Standard,2023,5,May,2,Thursday,0.058,7636.84
ORD-037277,2022-11-06,CUST-01282,Jacob Williams,PROD-00052,Accessories Yourself Elite,Electronics,Accessories,3,119455.44,0.15,-5038.76,East,West Bengal,Siliguri,Debit Card,Express,2022,11,Nov,4,Sunday,-0.0422,39818.48
ORD-019038,2023-12-14,CUST-02558,Mrs. Kimberly Mooney,PROD-00322,Cycling Somebody Pro,Sports,Cycling,3,17407.17,0.0,3166.18,East,Odisha,Rourkela,Cash on Delivery,Standard,2023,12,Dec,4,Thursday,0.1819,5802.39
ORD-032231,2022-04-04,CUST-00851,Shannon Miller,PROD-00281,Fitness How Plus,Sports,Fitness,1,6795.39,0.05,702.6,South,Karnataka,Mangaluru,Credit Card,Standard,2022,4,Apr,2,Monday,0.1034,6795.39
ORD-014288,2023-07-15,CUST-00173,Joshua Cooke,PROD-00248,Storage Idea Plus,Home & Kitchen,Storage,4,41807.52,0.1,1480.5,East,Odisha,Rourkela,Credit Card,Standard,2023,7,Jul,3,Saturday,0.0354,10451.88
ORD-002032,2023-08-16,CUST-00503,Mr. Justin Green III,PROD-00219,Cookware Mother Max,Home & Kitchen,Cookware,2,15077.91,0.05,1712.23,South,Karnataka,Mangaluru,Credit Card,Standard,2023,8,Aug,3,Wednesday,0.1136,7538.96
ORD-021474,2022-01-14,CUST-03586,Matthew Garcia,PROD-00052,Accessories Yourself Elite,Electronics,Accessories,1,44503.01,0.05,3874.13,South,Karnataka,Mangaluru,Cash on Delivery,Same Day,2022,1,Jan,1,Friday,0.0871,44503.01
ORD-007236,2023-06-04,CUST-02242,Curtis Obrien,PROD-00196,Supplies Front Max,Office Supplies,Supplies,1,724.45,0.2,-3.15,West,Gujarat,Ahmedabad,Credit Card,Standard,2023,6,Jun,2,Sunday,-0.0043,724.45
ORD-012756,2022-09-26,CUST-03552,Sarah Stewart,PROD-00289,Outdoor Could Classic,Sports,Outdoor,1,2506.37,0.0,607.76,East,Odisha,Cuttack,UPI,Standard,2022,9,Sep,3,Monday,0.2425,2506.37
ORD-015328,2022-11-27,CUST-00408,Jeremy Turner,PROD-00050,Accessories Lead Lite,Electronics,Accessories,2,20933.78,0.15,-915.67,South,Tamil Nadu,Madurai,Cash on Delivery,Standard,2022,11,Nov,4,Sunday,-0.0437,10466.89
ORD-030952,2022-09-17,CUST-04006,Kyle Blake,PROD-00294,Outdoor Already Plus,Sports,Outdoor,1,2612.45,0.15,130.74,South,Telangana,Hyderabad,Net Banking,Same Day,2022,9,Sep,3,Saturday,0.05,2612.45
ORD-020591,2023-03-22,CUST-01130,James Rivers,PROD-00323,Apparel Here Max,Sports,Apparel,5,25571.72,0.05,3526.23,South,Karnataka,Mangaluru,Wallet,Standard,2023,3,Mar,1,Wednesday,0.1379,5114.34
ORD-029851,2023-06-13,CUST-02742,Caleb Rodriguez,PROD-00228,Appliances Activity Lite,Home & Kitchen,Appliances,4,17855.75,0.1,348.98,North,Punjab,Amritsar,UPI,Express,2023,6,Jun,2,Tuesday,0.0195,4463.94
ORD-001080,2023-09-15,CUST-01321,Diane Mcdowell,PROD-00182,Art Matter Lite,Office Supplies,Art,4,787.22,0.4,-119.38,South,Telangana,Hyderabad,Cash on Delivery,Standard,2023,9,Sep,3,Friday,-0.1516,196.8
ORD-018611,2022-08-11,CUST-00135,Rebecca Jackson,PROD-00304,Team Sports Arrive Elite,Sports,Team Sports,2,10416.42,0.0,2605.57,North,Punjab,Amritsar,Net Banking,Economy,2022,8,Aug,3,Thursday,0.2501,5208.21
ORD-028092,2023-11-04,CUST-03455,Kristen Pena,PROD-00302,Team Sports Use Classic,Sports,Team Sports,2,8343.72,0.05,1475.33,West,Rajasthan,Udaipur,Wallet,Standard,2023,11,Nov,4,Saturday,0.1768,4171.86
ORD-027282,2022-12-16,CUST-00112,Shannon Walker,PROD-00024,Headphones Young Lite,Electronics,Headphones,1,21785.56,0.05,1056.88,East,Odisha,Bhubaneswar,Cash on Delivery,Standard,2022,12,Dec,4,Friday,0.0485,21785.56
ORD-027673,2023-11-24,CUST-01868,Greg Tanner,PROD-00302,Team Sports Use Classic,Sports,Team Sports,1,3293.57,0.25,-58.48,North,Delhi,New Delhi,UPI,Express,2023,11,Nov,4,Friday,-0.0178,3293.57
ORD-026027,2023-10-24,CUST-00693,Crystal Mann,PROD-00267,Lighting Career Lite,Home & Kitchen,Lighting,1,6788.3,0.2,-124.4,West,Gujarat,Surat,Wallet,Standard,2023,10,Oct,4,Tuesday,-0.0183,6788.3
ORD-014319,2023-11-07,CUST-00325,Natalie Bautista,PROD-00193,Supplies Child Elite,Office Supplies,Supplies,1,1804.82,0.2,-45.52,West,Gujarat,Ahmedabad,UPI,Standard,2023,11,Nov,4,Tuesday,-0.0252,1804.82
ORD-028806,2022-09-09,CUST-01090,Lucas Schultz,PROD-00151,Winterwear Up Max,Clothing,Winterwear,1,3477.55,0.05,549.7,West,Rajasthan,Udaipur,Net Banking,Standard,2022,9,Sep,3,Friday,0.1581,3477.55
ORD-014507,2022-04-17,CUST-02387,Cheryl Gregory,PROD-00148,Winterwear After Classic,Clothing,Winterwear,1,1727.93,0.2,91.34,West,Maharashtra,Nagpur,Cash on Delivery,Standard,2022,4,Apr,2,Sunday,0.0529,1727.93
ORD-036631,2022-08-19,CUST-01146,Kristin Huerta,PROD-00063,Chairs Me Classic,Furniture,Chairs,1,29211.33,0.0,1629.83,East,Odisha,Bhubaneswar,Debit Card,Same Day,2022,8,Aug,3,Friday,0.0558,29211.33
ORD-002937,2022-05-02,CUST-01970,Thomas Kelly,PROD-00200,Supplies Use Max,Office Supplies,Supplies,2,3725.33,0.05,476.16,North,Uttar Pradesh,Lucknow,Net Banking,Standard,2022,5,May,2,Monday,0.1278,1862.66
ORD-003918,2022-06-14,CUST-04196,Mr. Phillip Edwards,PROD-00103,Furnishings Likely Plus,Furniture,Furnishings,2,21285.41,0.1,-116.63,South,Tamil Nadu,Chennai,Cash on Delivery,Economy,2022,6,Jun,2,Tuesday,-0.0055,10642.7
ORD-030064,2022-03-20,CUST-00688,Robert Jackson,PROD-00312,Cycling Author Plus,Sports,Cycling,2,1808.22,0.0,360.27,East,Bihar,Bhagalpur,Cash on Delivery,Express,2022,3,Mar,1,Sunday,0.1992,904.11
ORD-034458,2022-08-08,CUST-03272,Todd Nielsen,PROD-00270,Fitness Candidate Plus,Sports,Fitness,3,7681.98,0.0,1494.34,East,Bihar,Gaya,Debit Card,Standard,2022,8,Aug,3,Monday,0.1945,2560.66
ORD-026300,2022-05-01,CUST-00513,Allison Spencer,PROD-00043,Cameras Fall Classic,Electronics,Cameras,1,3336.14,0.05,280.03,North,Uttar Pradesh,Kanpur,Cash on Delivery,Standard,2022,5,May,2,Sunday,0.0839,3336.14
ORD-028113,2023-10-03,CUST-00964,Tom Foster,PROD-00168,Paper Audience Elite,Office Supplies,Paper,1,506.97,0.0,104.02,East,Bihar,Gaya,Cash on Delivery,Express,2023,10,Oct,4,Tuesday,0.2052,506.97
ORD-038692,2022-04-06,CUST-03661,Vanessa Flores,PROD-00276,Fitness Home Plus,Sports,Fitness,2,7074.86,0.15,266.38,North,Punjab,Chandigarh,UPI,Express,2022,4,Apr,2,Wednesday,0.0377,3537.43
ORD-033074,2023-01-09,CUST-02510,Karen Munoz,PROD-00302,Team Sports Use Classic,Sports,Team Sports,1,4391.43,0.0,606.86,West,Maharashtra,Pune,UPI,Express,2023,1,Jan,1,Monday,0.1382,4391.43
ORD-036825,2022-12-05,CUST-01280,Nancy Webb,PROD-00122,Women One Elite,Clothing,Women,2,7231.08,0.0,1713.11,West,Gujarat,Ahmedabad,Wallet,Standard,2022,12,Dec,4,Monday,0.2369,3615.54
ORD-009838,2022-10-10,CUST-01866,Michael Brown,PROD-00127,Kids Say Elite,Clothing,Kids,1,2993.98,0.1,318.85,West,Gujarat,Ahmedabad,Net Banking,Standard,2022,10,Oct,4,Monday,0.1065,2993.98
ORD-009707,2022-07-02,CUST-00513,Allison Spencer,PROD-00075,Tables Add Elite,Furniture,Tables,1,22582.6,0.1,1771.65,North,Uttar Pradesh,Noida,UPI,Standard,2022,7,Jul,3,Saturday,0.0785,22582.6
ORD-035082,2023-04-25,CUST-00144,Christopher Rubio,PROD-00292,Outdoor Think Elite,Sports,Outdoor,1,499.44,0.15,25.02,West,Maharashtra,Nagpur,UPI,Standard,2023,4,Apr,2,Tuesday,0.0501,499.44
ORD-030721,2023-04-17,CUST-00051,Jessica Holmes,PROD-00267,Lighting Career Lite,Home & Kitchen,Lighting,1,8485.38,0.0,1147.67,East,Bihar,Gaya,Cash on Delivery,Express,2023,4,Apr,2,Monday,0.1353,8485.38
ORD-026028,2023-11-23,CUST-00009,Gabrielle Davis,PROD-00048,Accessories Shake Lite,Electronics,Accessories,1,25539.18,0.2,-583.15,East,Bihar,Gaya,UPI,Express,2023,11,Nov,4,Thursday,-0.0228,25539.18
ORD-014309,2022-06-01,CUST-00243,Kevin Walters,PROD-00042,Cameras Often Elite,Electronics,Cameras,2,60935.7,0.0,8083.63,East,Odisha,Rourkela,Debit Card,Express,2022,6,Jun,2,Wednesday,0.1327,30467.85
ORD-034582,2023-02-25,CUST-01187,Jennifer Adkins,PROD-00257,Storage Eye Elite,Home & Kitchen,Storage,2,19140.98,0.15,-27.4,North,Uttar Pradesh,Kanpur,Credit Card,Standard,2023,2,Feb,1,Saturday,-0.0014,9570.49
ORD-019881,2022-04-07,CUST-02493,Richard Medina,PROD-00241,Decor Home Pro,Home & Kitchen,Decor,1,10743.85,0.05,640.91,East,Bihar,Gaya,Debit Card,Standard,2022,4,Apr,2,Thursday,0.0597,10743.85
ORD-002063,2023-08-01,CUST-00101,Sandra Aguilar,PROD-00125,Women Student Classic,Clothing,Women,2,2172.38,0.05,386.67,East,Odisha,Bhubaneswar,UPI,Standard,2023,8,Aug,3,Tuesday,0.178,1086.19
ORD-006471,2022-02-09,CUST-02694,Chad Dominguez,PROD-00032,Headphones Experience Pro,Electronics,Headphones,4,41312.38,0.1,3249.9,West,Rajasthan,Jodhpur,Wallet,Express,2022,2,Feb,1,Wednesday,0.0787,10328.09
ORD-017401,2023-03-05,CUST-01130,James Rivers,PROD-00249,Storage One Max,Home & Kitchen,Storage,1,11577.99,0.0,2393.81,South,Telangana,Nizamabad,Credit Card,Standard,2023,3,Mar,1,Sunday,0.2068,11577.99
ORD-006478,2023-01-13,CUST-02903,Tina Ramirez,PROD-00209,Labels Point Lite,Office Supplies,Labels,1,59.28,0.05,6.47,South,Telangana,Nizamabad,Net Banking,Standard,2023,1,Jan,1,Friday,0.1091,59.28
ORD-011280,2022-09-25,CUST-01700,Christopher Tate,PROD-00033,Headphones Green Max,Electronics,Headphones,4,16977.66,0.2,-797.37,South,Tamil Nadu,Coimbatore,Debit Card,Express,2022,9,Sep,3,Sunday,-0.047,4244.42
ORD-029832,2023-06-01,CUST-02820,Jason Flores,PROD-00052,Accessories Yourself Elite,Electronics,Accessories,5,163958.44,0.3,-27376.99,West,Maharashtra,Pune,Debit Card,Express,2023,6,Jun,2,Thursday,-0.167,32791.69
ORD-016941,2022-07-28,CUST-00922,David Kelly,PROD-00199,Supplies Point Classic,Office Supplies,Supplies,1,2223.36,0.0,433.42,West,Maharashtra,Nagpur,UPI,Economy,2022,7,Jul,3,Thursday,0.1949,2223.36
ORD-029123,2022-03-02,CUST-03344,Desiree Booth,PROD-00046,Accessories Message Pro,Electronics,Accessories,1,40257.55,0.0,7361.35,South,Telangana,Nizamabad,Credit Card,Standard,2022,3,Mar,1,Wednesday,0.1829,40257.55
ORD-037039,2022-11-25,CUST-01881,Tiffany Anderson,PROD-00309,Team Sports Model Plus,Sports,Team Sports,1,5780.64,0.1,722.21,East,West Bengal,Siliguri,Cash on Delivery,Express,2022,11,Nov,4,Friday,0.1249,5780.64
ORD-008532,2022-02-25,CUST-01282,Jacob Williams,PROD-00287,Outdoor Game Pro,Sports,Outdoor,1,3302.34,0.15,-14.92,East,Bihar,Bhagalpur,Credit Card,Standard,2022,2,Feb,1,Friday,-0.0045,3302.34
ORD-020471,2022-11-13,CUST-02195,Mark Warren IV,PROD-00117,Women Whole Classic,Clothing,Women,1,2291.51,0.3,-222.56,West,Maharashtra,Mumbai,Credit Card,Economy,2022,11,Nov,4,Sunday,-0.0971,2291.51
ORD-023048,2023-06-19,CUST-02124,John Moss,PROD-00226,Appliances Tell Elite,Home & Kitchen,Appliances,1,2745.74,0.15,97.94,South,Karnataka,Mysuru,Credit Card,Express,2023,6,Jun,2,Monday,0.0357,2745.74
ORD-009096,2023-02-08,CUST-03716,Rebecca Clark,PROD-00269,Fitness Adult Lite,Sports,Fitness,2,6136.16,0.0,1226.81,West,Rajasthan,Jodhpur,UPI,Standard,2023,2,Feb,1,Wednesday,0.1999,3068.08
ORD-019523,2022-07-04,CUST-01396,Justin Frederick,PROD-00124,Women Participant Elite,Clothing,Women,4,2828.76,0.0,739.43,North,Punjab,Amritsar,Cash on Delivery,Express,2022,7,Jul,3,Monday,0.2614,707.19
ORD-040121,2023-05-11,CUST-00852,Paul Lawrence,PROD-00002,Mobiles Image Pro,Electronics,Mobiles,2,68540.15,0.4,-16982.13,West,Gujarat,Ahmedabad,Credit Card,Standard,2023,5,May,2,Thursday,-0.2478,34270.07
ORD-032093,2022-11-17,CUST-03822,David Walker,PROD-00156,Winterwear Price Lite,Clothing,Winterwear,4,4065.04,0.15,358.36,North,Punjab,Chandigarh,Debit Card,Standard,2022,11,Nov,4,Thursday,0.0882,1016.26
ORD-016973,2022-08-08,CUST-01980,Lisa Guerra,PROD-00170,Binders Improve Max,Office Supplies,Binders,5,7114.03,0.05,922.95,South,Telangana,Nizamabad,UPI,Standard,2022,8,Aug,3,Monday,0.1297,1422.81
ORD-036134,2022-06-01,CUST-01759,Robert Green,PROD-00055,Accessories Method Lite,Electronics,Accessories,1,25534.0,0.3,-3772.22,South,Karnataka,Mysuru,Debit Card,Economy,2022,6,Jun,2,Wednesday,-0.1477,25534.0
ORD-005516,2023-04-04,CUST-03799,Alex Barton,PROD-00311,Cycling Within Pro,Sports,Cycling,3,11040.24,0.0,2673.23,North,Uttar Pradesh,Lucknow,UPI,Express,2023,4,Apr,2,Tuesday,0.2421,3680.08
ORD-011782,2022-10-15,CUST-01499,Zachary Ramos,PROD-00079,Tables Ground Plus,Furniture,Tables,2,19974.21,0.25,-2964.48,South,Telangana,Nizamabad,Net Banking,Economy,2022,10,Oct,4,Saturday,-0.1484,9987.1
ORD-008227,2022-01-01,CUST-00165,Michael Powell,PROD-00317,Cycling Common Elite,Sports,Cycling,1,3448.94,0.0,572.49,South,Tamil Nadu,Madurai,Wallet,Express,2022,1,Jan,1,Saturday,0.166,3448.94
ORD-015311,2023-11-01,CUST-03221,Brent Harris,PROD-00016,Laptops Leader Elite,Electronics,Laptops,1,11617.7,0.05,2033.75,West,Gujarat,Surat,Debit Card,Standard,2023,11,Nov,4,Wednesday,0.1751,11617.7
ORD-024605,2022-03-23,CUST-01361,Megan Hall MD,PROD-00301,Team Sports Among Elite,Sports,Team Sports,1,663.05,0.05,87.18,West,Maharashtra,Mumbai,Net Banking,Economy,2022,3,Mar,1,Wednesday,0.1315,663.05
ORD-035164,2022-03-28,CUST-03818,Gina Rose,PROD-00077,Tables Program Pro,Furniture,Tables,1,24542.05,0.1,1031.98,South,Karnataka,Bengaluru,UPI,Express,2022,3,Mar,1,Monday,0.042,24542.05
ORD-005507,2023-07-28,CUST-01282,Jacob Williams,PROD-00082,Bookcases Return Pro,Furniture,Bookcases,2,40081.46,0.1,2193.81,East,Bihar,Bhagalpur,Cash on Delivery,Express,2023,7,Jul,3,Friday,0.0547,20040.73
ORD-026479,2023-06-28,CUST-00197,Daniel Salinas,PROD-00028,Headphones Admit Classic,Electronics,Headphones,3,94748.13,0.0,19642.32,South,Tamil Nadu,Madurai,Net Banking,Express,2023,6,Jun,2,Wednesday,0.2073,31582.71
ORD-000925,2023-01-09,CUST-00768,Haley Johnson,PROD-00172,Binders Data Plus,Office Supplies,Binders,1,86.11,0.05,12.22,South,Tamil Nadu,Chennai,Net Banking,Express,2023,1,Jan,1,Monday,0.1419,86.11
ORD-012071,2023-09-04,CUST-03806,James Tucker,PROD-00116,Women Protect Elite,Clothing,Women,1,3524.4,0.0,659.77,East,Bihar,Gaya,UPI,Economy,2023,9,Sep,3,Monday,0.1872,3524.4
ORD-011707,2022-11-13,CUST-00513,Allison Spencer,PROD-00299,Team Sports Something Max,Sports,Team Sports,2,8663.64,0.15,391.37,North,Uttar Pradesh,Kanpur,Cash on Delivery,Express,2022,11,Nov,4,Sunday,0.0452,4331.82
ORD-035893,2023-10-18,CUST-02450,Rebecca Lee,PROD-00249,Storage One Max,Home & Kitchen,Storage,5,54995.45,0.05,7042.85,North,Uttar Pradesh,Noida,UPI,Express,2023,10,Oct,4,Wednesday,0.1281,10999.09
ORD-022058,2023-09-02,CUST-03991,Amy Montgomery,PROD-00021,Laptops Consider Elite,Electronics,Laptops,1,35428.72,0.05,3710.65,West,Gujarat,Vadodara,Net Banking,Express,2023,9,Sep,3,Saturday,0.1047,35428.72
